0.001,12
0.001004,12
0.001008,12
0.001012,12.8
0.001016,12.8
0.00102,12.8
0.001024,12.8
0.001028,12.8
0.001032,13.6
0.001036,14.4
0.00104,13.6
0.001044,14.4
0.001048,14.4
0.001052,13.6
0.001056,14.4
0.00106,14.4
0.001064,14.4
0.001068,14.4
0.001072,15.2
0.001076,14.4
0.00108,14.4
0.001084,14.4
0.001088,14.4
0.001092,14.4
0.001096,14.4
0.0011,14.4
0.001104,14.4
0.001108,14.4
0.001112,14.4
0.001116,13.6
0.00112,14.4
0.001124,13.6
0.001128,13.6
0.001132,13.6
0.001136,13.6
0.00114,12.8
0.001144,13.6
0.001148,13.6
0.001152,12
0.001156,12
0.00116,12
0.001164,12
0.001168,12
0.001172,12
0.001176,12
0.00118,11.2
0.001184,11.2
0.001188,10.4
0.001192,11.2
0.001196,10.4
0.0012,10.4
0.001204,10.4
0.001208,10.4
0.001212,9.6
0.001216,9.6
0.00122,9.6
0.001224,9.6
0.001228,8.8
0.001232,9.6
0.001236,8.8
0.00124,8.8
0.001244,8.8
0.001248,8.8
0.001252,8.8
0.001256,8.8
0.00126,8.8
0.001264,8.8
0.001268,8.8
0.001272,8.8
0.001276,8.8
0.00128,8.8
0.001284,8.8
0.001288,8.8
0.001292,8.8
0.001296,8.8
0.0013,9.6
0.001304,9.6
0.001308,9.6
0.001312,9.6
0.001316,9.6
0.00132,10.4
0.001324,10.4
0.001328,10.4
0.001332,10.4
0.001336,11.2
0.00134,11.2
0.001344,12
0.001348,12
0.001352,12.8
0.001356,12.8
0.00136,12.8
0.001364,12.8
0.001368,13.6
0.001372,13.6
0.001376,14.4
0.00138,15.2
0.001384,16
0.001388,16
0.001392,16
0.001396,16.8
0.0014,17.6
0.001404,17.6
0.001408,18.4
0.001412,18.4
0.001416,18.4
0.00142,18.4
0.001424,19.2
0.001428,19.2
0.001432,19.2
0.001436,20
0.00144,20
0.001444,20
0.001448,20
0.001452,20
0.001456,19.2
0.00146,20
0.001464,20
0.001468,20.8
0.001472,20
0.001476,20
0.00148,20
0.001484,19.2
0.001488,19.2
0.001492,19.2
0.001496,19.2
0.0015,19.2
0.001504,18.4
0.001508,18.4
0.001512,18.4
0.001516,18.4
0.00152,17.6
0.001524,17.6
0.001528,16.8
0.001532,16.8
0.001536,16.8
0.00154,16.8
0.001544,16
0.001548,16
0.001552,15.2
0.001556,15.2
0.00156,14.4
0.001564,14.4
0.001568,14.4
0.001572,14.4
0.001576,14.4
0.00158,14.4
0.001584,13.6
0.001588,13.6
0.001592,12.8
0.001596,12.8
0.0016,12.8
0.001604,12.8
0.001608,12
0.001612,12
0.001616,12.8
0.00162,12
0.001624,12
0.001628,12.8
0.001632,12
0.001636,12
0.00164,12
0.001644,12
0.001648,12
0.001652,12
0.001656,12
0.00166,12.8
0.001664,12.8
0.001668,13.6
0.001672,12.8
0.001676,13.6
0.00168,13.6
0.001684,13.6
0.001688,14.4
0.001692,14.4
0.001696,14.4
0.0017,15.2
0.001704,15.2
0.001708,15.2
0.001712,16
0.001716,16
0.00172,16.8
0.001724,16.8
0.001728,16.8
0.001732,17.6
0.001736,18.4
0.00174,18.4
0.001744,18.4
0.001748,20
0.001752,19.2
0.001756,20
0.00176,20.8
0.001764,20.8
0.001768,20.8
0.001772,21.6
0.001776,21.6
0.00178,22.4
0.001784,22.4
0.001788,23.2
0.001792,23.2
0.001796,24
0.0018,24
0.001804,24.8
0.001808,25.6
0.001812,24.8
0.001816,26.4
0.00182,26.4
0.001824,26.4
0.001828,26.4
0.001832,26.4
0.001836,27.2
0.00184,27.2
0.001844,27.2
0.001848,28
0.001852,28
0.001856,28
0.00186,28
0.001864,28.8
0.001868,29.6
0.001872,28.8
0.001876,28.8
0.00188,29.6
0.001884,28.8
0.001888,29.6
0.001892,29.6
0.001896,29.6
0.0019,30.4
0.001904,29.6
0.001908,28.8
0.001912,29.6
0.001916,28.8
0.00192,29.6
0.001924,29.6
0.001928,29.6
0.001932,28.8
0.001936,28.8
0.00194,28.8
0.001944,29.6
0.001948,28.8
0.001952,28.8
0.001956,28.8
0.00196,28.8
0.001964,28.8
0.001968,28.8
0.001972,28
0.001976,28
0.00198,27.2
0.001984,28
0.001988,27.2
0.001992,28
0.001996,26.4
0.002,27.2
0.002004,26.4
0.002008,25.6
0.002012,25.6
0.002016,25.6
0.00202,25.6
0.002024,25.6
0.002028,24.8
0.002032,24
0.002036,24.8
0.00204,24
0.002044,24
0.002048,23.2
0.002052,23.2
0.002056,23.2
0.00206,23.2
0.002064,22.4
0.002068,22.4
0.002072,22.4
0.002076,21.6
0.00208,21.6
0.002084,21.6
0.002088,20.8
0.002092,20.8
0.002096,20.8
0.0021,20
0.002104,19.2
0.002108,19.2
0.002112,20
0.002116,19.2
0.00212,18.4
0.002124,18.4
0.002128,18.4
0.002132,17.6
0.002136,17.6
0.00214,17.6
0.002144,17.6
0.002148,16.8
0.002152,16.8
0.002156,16
0.00216,16
0.002164,16
0.002168,16
0.002172,16
0.002176,15.2
0.00218,15.2
0.002184,15.2
0.002188,14.4
0.002192,14.4
0.002196,14.4
0.0022,13.6
0.002204,14.4
0.002208,13.6
0.002212,13.6
0.002216,13.6
0.00222,13.6
0.002224,13.6
0.002228,13.6
0.002232,12.8
0.002236,12.8
0.00224,12.8
0.002244,12
0.002248,12.8
0.002252,12
0.002256,12
0.00226,12.8
0.002264,12.8
0.002268,12
0.002272,12.8
0.002276,12.8
0.00228,12
0.002284,12
0.002288,12
0.002292,12.8
0.002296,12.8
0.0023,12.8
0.002304,12.8
0.002308,12.8
0.002312,13.6
0.002316,12.8
0.00232,13.6
0.002324,13.6
0.002328,13.6
0.002332,13.6
0.002336,14.4
0.00234,14.4
0.002344,14.4
0.002348,14.4
0.002352,14.4
0.002356,16
0.00236,15.2
0.002364,16.8
0.002368,16
0.002372,16
0.002376,16.8
0.00238,16.8
0.002384,17.6
0.002388,17.6
0.002392,18.4
0.002396,18.4
0.0024,19.2
0.002404,19.2
0.002408,20.8
0.002412,20.8
0.002416,20.8
0.00242,21.6
0.002424,22.4
0.002428,23.2
0.002432,23.2
0.002436,24
0.00244,24
0.002444,24.8
0.002448,25.6
0.002452,25.6
0.002456,26.4
0.00246,27.2
0.002464,27.2
0.002468,28.8
0.002472,28.8
0.002476,30.4
0.00248,30.4
0.002484,31.2
0.002488,31.2
0.002492,32
0.002496,32.8
0.0025,33.6
0.002504,34.4
0.002508,34.4
0.002512,35.2
0.002516,36
0.00252,36.8
0.002524,36.8
0.002528,37.6
0.002532,38.4
0.002536,37.6
0.00254,39.2
0.002544,39.2
0.002548,39.2
0.002552,40
0.002556,40.8
0.00256,40.8
0.002564,41.6
0.002568,42.4
0.002572,41.6
0.002576,42.4
0.00258,43.2
0.002584,43.2
0.002588,43.2
0.002592,44
0.002596,44
0.0026,44
0.002604,44
0.002608,44.8
0.002612,44
0.002616,44
0.00262,44.8
0.002624,44
0.002628,44.8
0.002632,44
0.002636,44.8
0.00264,44.8
0.002644,44
0.002648,44.8
0.002652,44.8
0.002656,44.8
0.00266,44.8
0.002664,44.8
0.002668,44.8
0.002672,44
0.002676,44.8
0.00268,44
0.002684,44
0.002688,43.2
0.002692,43.2
0.002696,44
0.0027,43.2
0.002704,43.2
0.002708,42.4
0.002712,42.4
0.002716,41.6
0.00272,41.6
0.002724,41.6
0.002728,41.6
0.002732,41.6
0.002736,40
0.00274,40.8
0.002744,40
0.002748,39.2
0.002752,39.2
0.002756,39.2
0.00276,39.2
0.002764,37.6
0.002768,38.4
0.002772,37.6
0.002776,37.6
0.00278,37.6
0.002784,36.8
0.002788,36.8
0.002792,36.8
0.002796,36
0.0028,36
0.002804,36
0.002808,35.2
0.002812,35.2
0.002816,35.2
0.00282,34.4
0.002824,34.4
0.002828,33.6
0.002832,32.8
0.002836,32.8
0.00284,32.8
0.002844,32
0.002848,32
0.002852,32
0.002856,31.2
0.00286,30.4
0.002864,30.4
0.002868,30.4
0.002872,29.6
0.002876,29.6
0.00288,29.6
0.002884,29.6
0.002888,28.8
0.002892,28
0.002896,28.8
0.0029,28.8
0.002904,28
0.002908,27.2
0.002912,26.4
0.002916,26.4
0.00292,26.4
0.002924,26.4
0.002928,26.4
0.002932,25.6
0.002936,25.6
0.00294,25.6
0.002944,25.6
0.002948,24.8
0.002952,24.8
0.002956,24.8
0.00296,24.8
0.002964,24.8
0.002968,24
0.002972,24
0.002976,24
0.00298,24
0.002984,23.2
0.002988,23.2
0.002992,23.2
0.002996,23.2
0.003,23.2
0.003004,23.2
0.003008,23.2
0.003012,22.4
0.003016,22.4
0.00302,22.4
0.003024,22.4
0.003028,22.4
0.003032,21.6
0.003036,21.6
0.00304,22.4
0.003044,21.6
0.003048,21.6
0.003052,21.6
0.003056,20.8
0.00306,20.8
0.003064,20.8
0.003068,21.6
0.003072,20.8
0.003076,20.8
0.00308,20.8
0.003084,20.8
0.003088,20.8
0.003092,20.8
0.003096,20.8
0.0031,20.8
0.003104,20.8
0.003108,20
0.003112,20
0.003116,20
0.00312,20.8
0.003124,19.2
0.003128,20
0.003132,20.8
0.003136,20
0.00314,19.2
0.003144,20
0.003148,20
0.003152,19.2
0.003156,19.2
0.00316,20
0.003164,19.2
0.003168,19.2
0.003172,20
0.003176,19.2
0.00318,19.2
0.003184,19.2
0.003188,19.2
0.003192,19.2
0.003196,19.2
0.0032,19.2
0.003204,19.2
0.003208,20
0.003212,20
0.003216,18.4
0.00322,20
0.003224,20
0.003228,19.2
0.003232,19.2
0.003236,19.2
0.00324,19.2
0.003244,20
0.003248,20
0.003252,19.2
0.003256,20
0.00326,20
0.003264,20
0.003268,20
0.003272,20.8
0.003276,20
0.00328,20
0.003284,20.8
0.003288,20.8
0.003292,20
0.003296,20
0.0033,20
0.003304,20.8
0.003308,20.8
0.003312,20.8
0.003316,20.8
0.00332,20.8
0.003324,20.8
0.003328,20.8
0.003332,20.8
0.003336,21.6
0.00334,20.8
0.003344,22.4
0.003348,21.6
0.003352,22.4
0.003356,21.6
0.00336,21.6
0.003364,22.4
0.003368,21.6
0.003372,22.4
0.003376,22.4
0.00338,22.4
0.003384,22.4
0.003388,23.2
0.003392,23.2
0.003396,23.2
0.0034,23.2
0.003404,24
0.003408,24
0.003412,23.2
0.003416,24
0.00342,24
0.003424,24
0.003428,24
0.003432,24.8
0.003436,24.8
0.00344,24.8
0.003444,24.8
0.003448,24.8
0.003452,25.6
0.003456,24.8
0.00346,25.6
0.003464,26.4
0.003468,25.6
0.003472,26.4
0.003476,26.4
0.00348,27.2
0.003484,26.4
0.003488,28
0.003492,26.4
0.003496,28
0.0035,27.2
0.003504,28
0.003508,28.8
0.003512,28.8
0.003516,28.8
0.00352,28.8
0.003524,28.8
0.003528,29.6
0.003532,29.6
0.003536,29.6
0.00354,30.4
0.003544,30.4
0.003548,31.2
0.003552,30.4
0.003556,30.4
0.00356,31.2
0.003564,32
0.003568,31.2
0.003572,32
0.003576,32.8
0.00358,32.8
0.003584,32.8
0.003588,32.8
0.003592,32.8
0.003596,34.4
0.0036,34.4
0.003604,34.4
0.003608,34.4
0.003612,35.2
0.003616,35.2
0.00362,35.2
0.003624,35.2
0.003628,36
0.003632,36
0.003636,36
0.00364,36
0.003644,36.8
0.003648,36.8
0.003652,37.6
0.003656,37.6
0.00366,37.6
0.003664,36.8
0.003668,38.4
0.003672,39.2
0.003676,38.4
0.00368,39.2
0.003684,39.2
0.003688,39.2
0.003692,40
0.003696,40
0.0037,40
0.003704,40.8
0.003708,40.8
0.003712,40.8
0.003716,41.6
0.00372,41.6
0.003724,41.6
0.003728,42.4
0.003732,42.4
0.003736,42.4
0.00374,43.2
0.003744,43.2
0.003748,43.2
0.003752,44
0.003756,44
0.00376,44
0.003764,44
0.003768,44.8
0.003772,44.8
0.003776,45.6
0.00378,45.6
0.003784,44.8
0.003788,45.6
0.003792,45.6
0.003796,46.4
0.0038,47.2
0.003804,46.4
0.003808,47.2
0.003812,47.2
0.003816,47.2
0.00382,48
0.003824,48
0.003828,48.8
0.003832,48
0.003836,49.6
0.00384,49.6
0.003844,48.8
0.003848,49.6
0.003852,50.4
0.003856,50.4
0.00386,50.4
0.003864,50.4
0.003868,51.2
0.003872,51.2
0.003876,52
0.00388,52
0.003884,52.8
0.003888,52
0.003892,52.8
0.003896,52.8
0.0039,52.8
0.003904,53.6
0.003908,53.6
0.003912,54.4
0.003916,53.6
0.00392,54.4
0.003924,54.4
0.003928,54.4
0.003932,55.2
0.003936,55.2
0.00394,56
0.003944,56
0.003948,56
0.003952,56.8
0.003956,56.8
0.00396,56.8
0.003964,56.8
0.003968,57.6
0.003972,57.6
0.003976,57.6
0.00398,57.6
0.003984,58.4
0.003988,58.4
0.003992,58.4
0.003996,58.4
0.004,58.4
0.004004,58.4
0.004008,59.2
0.004012,60
0.004016,59.2
0.00402,60
0.004024,60
0.004028,60
0.004032,60.8
0.004036,60.8
0.00404,60.8
0.004044,61.6
0.004048,61.6
0.004052,61.6
0.004056,61.6
0.00406,60.8
0.004064,61.6
0.004068,62.4
0.004072,62.4
0.004076,62.4
0.00408,62.4
0.004084,62.4
0.004088,63.2
0.004092,63.2
0.004096,63.2
0.0041,64
0.004104,64
0.004108,64
0.004112,64
0.004116,64
0.00412,64
0.004124,64
0.004128,64
0.004132,64.8
0.004136,64.8
0.00414,64.8
0.004144,65.6
0.004148,65.6
0.004152,65.6
0.004156,65.6
0.00416,65.6
0.004164,66.4
0.004168,66.4
0.004172,66.4
0.004176,66.4
0.00418,67.2
0.004184,66.4
0.004188,66.4
0.004192,67.2
0.004196,67.2
0.0042,67.2
0.004204,68
0.004208,68
0.004212,68
0.004216,68
0.00422,68
0.004224,68
0.004228,68.8
0.004232,68
0.004236,68.8
0.00424,68
0.004244,66.4
